UserID,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page,Taken_product
1001064,217,iOS and Android,43610,19,3,Financial,77,8620,1,No,14,No,3,2,10,No
1001065,225,iOS and Android,11550,1,3,Financial,46,2064,0,No,21,Yes,1,1,6,No
1001066,412,iOS and Android,,1,4,Financial,3,4035,0,Yes,16,No,2,0,4,No
1001067,247,iOS and Android,38465,1,4,Medical,82,3838,8,No,11,No,4,0,8,No
1001068,352,iOS and Android,19985,14,3,Medical,78,4591,3,Yes,17,No,3,1,11,No
1001069,210,iOS,10115,1,2,Medical,38,2561,7,No,11,No,3,0,8,Yes
1001070,210,iOS and Android,49805,1,3,Financial,72,1563,1,No,14,No,4,1,1,No
1001071,210,iOS,16345,1,3,Financial,55,4898,0,No,14,No,4,0,5,No
1001072,367,iOS and Android,9485,1,2,Medical,43,4789,4,No,25,Yes,1,1,10,No
1001073,217,iOS,14350,1,1,Financial,97,3180,0,No,13,No,3,3,4,No
1001074,210,iOS and Android,37905,29,1,Financial,96,6549,1,No,14,No,2,2,8,No
1001075,247,iOS and Android,18060,1,5,Financial,69,6388,2,Yes,17,No,1,0,14,No
1001076,240,iOS and Android,17325,10,3,Medical,64,11244,2,No,25,Yes,2,0,10,No
1001077,405,iOS,36750,11,4,Medical,87,16032,3,No,20,Yes,1,1,26,No
1001078,217,iOS and Android,7840,1,4,Entertainment,100,2362,6,No,13,No,3,0,11,Yes
1001079,330,iOS and Android,4760,28,3,Financial,32,16328,3,No,13,No,3,1,24,No
1001080,292,iOS and Android,38115,1,3,Financial,32,8376,4,No,18,No,4,0,9,No
1001081,345,iOS and Android,7980,1,3,Financial,51,16606,8,,12,No,4,1,23,No
1001082,262,iOS and Android,,16,3,Financial,91,8606,1,No,19,No,4,0,11,No
1001083,,iOS and Android,17745,20,1,Financial,97,2272,0,No,14,No,2,0,5,No
1001084,300,iOS and Android,23660,1,4,Financial,86,2018,3,No,14,No,2,0,15,Yes
1001085,255,iOS and Android,33985,1,3,Entertainment,64,7083,1,Yes,14,No,4,0,10,No
1001086,232,iOS,19635,1,3,Financial,33,4084,1,No,12,No,1,0,7,Yes
1001087,375,iOS,11655,22,5,Medical,88,14411,1,Yes,13,No,4,0,32,No
1001088,255,iOS and Android,50400,1,2,Entertainment,55,2308,0,Yes,25,Yes,2,1,12,No
1001089,,iOS and Android,42350,1,3,Medical,68,4841,4,No,14,No,2,1,4,No
1001090,277,iOS and Android,23590,13,3,Medical,47,4285,1,No,17,No,1,0,10,No
1001091,217,iOS and Android,15435,1,1,Other,39,9715,3,No,13,No,3,1,9,No
1001092,247,iOS and Android,20125,25,3,Financial,44,4320,1,No,13,No,4,0,5,No
1001093,,iOS and Android,33250,28,3,Entertainment,97,2132,4,No,20,Yes,4,1,8,No
1001094,,iOS,10080,1,3,Financial,40,10124,2,Yes,14,No,3,1,24,No
1001095,300,iOS and Android,46970,1,2,Medical,47,5473,0,No,12,No,4,0,9,No
1001096,247,iOS and Android,20615,28,4,Financial,79,5207,1,Yes,12,No,2,1,15,No
1001097,300,iOS and Android,31430,1,2,Medical,38,16437,1,Yes,21,Yes,4,0,21,No
1001098,180,iOS and Android,12250,21,2,Entertainment,57,2296,0,No,14,No,2,3,2,No
1001099,300,ANDROID,39970,1,2,Financial,72,4069,3,Yes,18,No,3,0,8,No
1001100,,iOS and Android,18830,1,4,Entertainment,66,7441,1,No,12,No,1,3,10,No
1001101,262,iOS and Android,49070,28,4,Financial,98,2430,0,No,23,Yes,1,2,6,No
1001102,240,iOS and Android,28840,1,2,Financial,67,5878,3,No,12,No,1,1,12,No
1001103,270,iOS and Android,40495,1,4,Financial,70,2644,3,Yes,21,Yes,4,0,7,No
1001104,360,iOS and Android,17220,16,4,Financial,96,6439,8,No,14,No,3,1,18,No
1001105,217,iOS and Android,20930,1,3,Financial,91,2451,6,No,18,No,1,2,5,No
1001106,247,iOS and Android,43470,1,4,Financial,46,6392,2,No,13,No,4,1,8,No
1001107,225,iOS and Android,25900,1,3,Financial,64,9714,1,No,11,No,4,1,10,Yes
1001108,285,iOS,31080,10,4,Tour and Travel,71,6077,3,No,11,No,3,0,10,No
1001109,262,iOS and Android,34720,1,3,Medical,68,2450,1,No,19,No,2,0,3,No
1001110,225,iOS and Android,45080,29,4,Entertainment,33,9250,3,No,12,No,2,1,9,No
1001111,262,iOS and Android,3640,1,3,Financial,69,2074,1,Yes,12,No,4,1,1,Yes
1001112,397,iOS and Android,21245,1,5,Entertainment,78,10169,0,No,16,No,2,1,34,Yes
1001113,285,iOS and Android,31605,1,3,Medical,81,4855,4,No,11,No,1,2,7,Yes
1001114,240,ANDROID,42000,1,4,Entertainment,62,4087,4,No,14,No,2,1,9,No
1001115,360,iOS and Android,38780,15,4,Other,65,2367,8,No,12,No,4,1,10,No
1001116,255,iOS and Android,16765,1,4,Medical,35,2972,1,No,13,No,3,0,1,No
1001117,412,,23975,26,5,Social media,60,19586,1,No,21,Yes,3,1,36,No
1001118,255,iOS and Android,,1,4,Financial,45,5484,9,No,17,No,2,1,9,No
1001119,195,iOS and Android,16590,1,3,Financial,89,2061,1,No,21,Yes,1,0,1,No
1001120,285,iOS and Android,43575,14,3,Financial,80,9924,0,No,11,No,4,1,10,No
1001121,285,iOS and Android,15295,16,3,Financial,90,4198,2,No,12,No,2,0,8,No
1001122,270,iOS and Android,30940,1,4,Financial,73,6815,6,No,13,No,1,0,15,No
1001123,217,iOS and Android,47950,1,1,Medical,87,4723,1,Yes,18,No,4,0,10,No
1001124,262,iOS and Android,23450,10,4,Medical,51,6142,3,Yes,16,No,3,0,10,No
1001125,292,iOS and Android,51170,1,3,Medical,38,8237,2,No,11,No,1,1,11,No
1001126,217,iOS,34825,1,1,Financial,87,8853,1,No,19,No,4,1,6,No
1001127,375,iOS and Android,9240,1,3,Social media,59,19331,4,Yes,16,No,3,1,27,No
1001128,,iOS and Android,34195,10,3,Entertainment,45,2073,2,No,16,No,4,1,4,No
1001129,270,iOS,45570,1,4,Financial,80,5562,3,,13,No,4,1,9,No
1001130,,iOS and Android,37065,1,2,Other,,19613,8,No,22,Yes,4,0,24,No
1001131,262,iOS and Android,26250,28,3,Financial,,3407,1,No,17,No,4,2,10,No
1001132,255,iOS,22855,10,4,Entertainment,92,5063,1,No,14,No,2,1,8,No
1001133,300,iOS and Android,4130,14,2,Financial,84,4639,1,No,15,No,3,1,5,No
1001134,322,iOS and Android,34650,27,3,Entertainment,87,4876,5,No,12,No,3,1,8,No
1001135,262,iOS and Android,47215,1,2,Financial,63,2690,1,No,18,No,4,1,1,No
1001136,345,iOS and Android,19705,1,4,Financial,56,17567,1,No,15,No,2,0,27,No
1001137,210,iOS and Android,11515,24,3,Medical,51,2408,1,Yes,17,No,3,3,1,Yes
1001138,165,ANDROID,15995,26,2,Other,85,2814,1,Yes,14,No,2,0,4,No
1001139,375,iOS,43190,20,5,Medical,41,11245,2,Yes,15,No,3,1,32,No
1001140,240,iOS and Android,22190,1,4,Other,35,3312,3,No,17,No,4,2,6,No
1001141,330,iOS and Android,45955,1,3,Medical,31,19049,0,Yes,14,No,4,1,23,No
1001142,225,iOS and Android,,1,3,Medical,48,2141,1,No,12,No,2,1,6,No
1001143,,iOS and Android,,1,5,Medical,50,5769,1,Yes,14,No,1,0,10,No
1001144,,ANDROID,11760,26,3,Social media,52,4385,1,No,15,No,1,1,10,No
1001145,232,iOS,25025,1,4,Other,54,5332,7,No,13,No,4,0,10,No
1001146,270,iOS and Android,19565,12,4,Financial,76,4663,9,Yes,12,No,2,2,7,No
1001147,255,iOS,14910,10,4,Financial,42,4724,1,No,13,No,1,1,9,No
1001148,367,iOS and Android,25270,25,4,Financial,84,3211,1,No,14,No,4,1,10,No
1001149,292,iOS and Android,48545,10,5,Medical,76,5377,2,No,13,No,4,3,10,No
1001150,202,iOS and Android,45570,19,3,Other,67,4066,1,No,11,No,1,2,7,No
1001151,262,iOS and Android,,18,5,Financial,48,5208,1,No,11,No,4,0,16,No
1001152,210,iOS and Android,20300,27,3,Medical,39,4877,0,No,21,Yes,2,1,6,No
1001153,157,iOS and Android,19110,1,1,Medical,97,3117,1,,18,No,3,0,3,No
1001154,,iOS,19040,1,2,Medical,,1569,1,Yes,12,No,3,0,0,Yes
1001155,352,iOS and Android,41160,26,4,Financial,,19658,3,No,11,No,3,1,27,No
1001156,292,iOS and Android,5950,1,2,Medical,76,3069,0,No,15,No,4,1,11,No
1001157,300,iOS and Android,30940,15,3,Financial,80,10435,1,No,13,No,4,2,18,No
1001158,262,ANDROID,7280,1,4,Financial,52,4148,1,No,12,No,4,1,15,No
1001159,277,iOS and Android,23485,19,3,Financial,85,5768,3,No,17,No,1,3,9,No
1001160,292,iOS,24885,1,3,Medical,81,5042,0,No,13,No,4,0,10,No
1001161,,iOS and Android,,1,2,Other,59,5770,1,No,19,No,1,2,10,No
1001162,285,iOS and Android,13895,1,2,Medical,54,7756,3,Yes,19,No,4,1,10,No
1001163,262,iOS and Android,25795,10,3,Medical,55,10306,9,No,17,No,3,0,15,Yes
1001164,277,iOS and Android,51450,10,3,Medical,71,3936,1,No,11,No,1,1,8,No
1001165,300,iOS and Android,15680,16,3,Financial,84,7945,6,Yes,15,No,4,0,18,No
1001166,330,iOS,21070,1,5,Tour and Travel,37,5743,4,Yes,11,No,3,0,14,No
1001167,360,iOS,12775,1,5,Medical,89,15202,2,No,25,Yes,2,1,23,No
1001168,262,iOS and Android,26705,15,2,Medical,59,5440,6,Yes,14,No,4,2,7,Yes
1001169,180,iOS,19845,1,1,Entertainment,32,3760,1,Yes,13,No,3,0,6,No
1001170,202,iOS and Android,17010,1,3,Medical,86,3517,7,No,17,No,1,0,5,No
1001171,202,iOS,20685,1,3,Medical,87,2580,2,No,13,No,3,0,6,No
1001172,300,iOS and Android,,1,3,Financial,73,2166,3,Yes,14,No,2,0,10,Yes
1001173,217,iOS and Android,16415,10,3,Medical,42,5869,9,No,11,No,3,0,8,No
1001174,270,iOS and Android,24885,1,4,Financial,42,8008,4,No,12,No,3,2,9,No
1001175,187,iOS,27020,1,1,Financial,77,5206,1,No,17,No,3,2,7,No
1001176,292,iOS and Android,17220,12,3,Medical,66,5295,4,No,21,Yes,3,0,7,No
1001177,367,iOS and Android,10535,22,4,Other,72,16413,3,,16,No,2,2,27,No
1001178,375,iOS and Android,28455,17,5,Financial,50,13269,5,No,15,No,3,3,19,No
1001179,150,iOS and Android,39935,1,3,Medical,31,2783,1,No,19,No,1,0,2,No
1001180,255,iOS and Android,39550,1,3,Financial,66,5433,1,No,12,No,3,1,11,No
1001181,270,iOS and Android,10885,1,3,Financial,77,2013,2,No,11,No,3,0,15,No
1001182,367,iOS and Android,16275,1,1,Financial,41,13966,2,Yes,19,No,2,1,30,No
1001183,270,ANDROID,31290,1,4,Medical,33,4374,0,No,15,No,3,0,4,No
1001184,270,iOS and Android,36400,1,2,Financial,79,6842,6,No,20,Yes,1,1,13,No
1001185,405,iOS and Android,20440,22,5,Medical,91,17426,3,No,25,Yes,3,1,36,No
1001186,322,iOS and Android,45185,15,2,Financial,65,17603,1,No,24,Yes,1,1,14,No
1001187,262,iOS,30800,12,4,Other,36,4581,3,Yes,24,Yes,1,0,13,Yes
1001188,285,iOS,41615,1,3,Financial,90,4735,7,No,15,No,4,2,19,No
1001189,217,,34685,1,3,Medical,43,4187,1,Yes,13,No,2,1,10,No
1001190,247,iOS and Android,13720,1,4,Medical,93,5505,1,No,14,No,3,2,6,No
1001191,240,iOS and Android,34195,1,3,Medical,45,5470,0,No,13,No,3,2,10,No
1001192,232,iOS and Android,38920,1,4,Financial,67,5476,1,No,11,No,1,2,10,No
1001193,367,iOS and Android,16240,16,3,Medical,74,2587,4,Yes,16,No,2,1,17,No
1001194,285,iOS,5180,1,3,Medical,42,2440,1,No,22,Yes,2,0,4,No
1001195,352,iOS and Android,42875,1,4,Financial,47,15972,6,No,14,No,3,3,29,No
1001196,367,iOS and Android,28315,1,3,Financial,36,15379,4,No,14,No,1,0,23,No
1001197,307,iOS and Android,42210,23,2,Financial,80,7082,3,Yes,16,No,4,0,21,No
1001198,150,iOS and Android,25445,1,10,Financial,54,2728,1,No,11,No,1,0,2,No
1001199,247,ANDROID,18550,16,3,Financial,36,5368,1,Yes,25,Yes,3,1,7,No
1001200,270,iOS and Android,,26,4,,80,5347,6,No,14,No,2,2,10,No
1001201,330,iOS and Android,18480,1,3,Financial,44,3195,4,Yes,18,No,1,3,8,No
1001202,,iOS and Android,46200,1,1,Medical,,3989,1,Yes,11,No,1,0,5,Yes
1001203,285,iOS and Android,52325,1,2,Medical,,3306,7,No,19,No,4,1,7,No
1001204,397,iOS and Android,,24,4,Medical,48,7005,3,No,15,No,3,0,11,No
1001205,360,iOS,24780,1,2,Medical,95,2655,2,Yes,11,No,3,2,19,Yes
1001206,240,iOS and Android,44065,1,4,Financial,95,1393,1,No,12,No,1,0,1,Yes
1001207,195,ANDROID,27510,1,3,Medical,76,2570,1,No,20,Yes,3,0,7,No
1001208,412,iOS and Android,50435,22,3,Entertainment,94,3537,5,No,12,No,4,1,8,No
1001209,255,iOS and Android,40495,1,2,Medical,57,3986,1,No,14,No,3,1,15,No
1001210,450,iOS and Android,12950,1,4,Medical,92,10883,3,No,20,Yes,3,1,19,No
1001211,247,iOS and Android,9345,21,3,Medical,79,2028,1,No,18,No,4,3,14,No
1001212,277,iOS,44730,1,4,Medical,31,9525,1,No,14,No,3,2,6,No
1001213,255,iOS and Android,23730,19,3,Financial,35,2929,1,No,12,No,2,0,10,No
1001214,,iOS and Android,14945,1,3,Financial,99,2275,1,Yes,21,Yes,2,1,3,Yes
1001215,330,iOS and Android,32235,1,3,Financial,96,7879,1,Yes,19,No,2,1,9,No
1001216,262,iOS,5110,1,4,Medical,79,4930,0,Yes,14,No,3,0,6,No
1001217,322,iOS and Android,41265,1,3,Medical,73,7847,1,Yes,17,No,1,1,10,No
1001218,180,iOS and Android,20335,1,3,Medical,62,4401,1,No,16,No,4,1,5,No
1001219,307,iOS and Android,32130,1,3,Social media,35,9241,1,No,12,No,2,0,10,No
1001220,217,iOS and Android,37870,1,4,Medical,43,2974,9,No,17,No,3,1,9,No
1001221,270,iOS and Android,18550,1,4,Financial,51,4502,3,No,15,No,3,0,17,No
1001222,,ANDROID,43330,1,1,Financial,74,10748,3,No,23,Yes,4,1,25,No
1001223,180,iOS and Android,8400,22,1,Tour and Travel,58,1555,1,No,11,No,3,1,1,Yes
1001224,352,iOS,38255,1,3,Financial,82,12936,7,No,11,No,3,0,25,Yes
1001225,195,iOS and Android,13650,17,4,Medical,62,2305,1,,15,No,3,3,3,No
1001226,,iOS and Android,35175,28,2,Entertainment,,16704,1,No,11,No,3,0,21,No
1001227,240,iOS,20475,10,3,Financial,,3433,6,No,13,No,1,1,10,No
1001228,232,iOS and Android,25935,1,4,Financial,69,3477,1,No,14,No,4,1,6,No
1001229,307,ANDROID,19320,1,3,Tour and Travel,60,6430,6,No,19,No,2,1,10,No
1001230,300,iOS and Android,12915,1,2,Financial,92,6516,2,Yes,16,No,2,1,18,No
1001231,180,iOS and Android,17710,29,1,Medical,91,3907,1,No,13,No,2,3,6,No
1001232,345,iOS and Android,25095,13,4,Financial,34,5562,6,No,14,No,4,0,19,No
1001233,262,iOS and Android,47950,27,4,Financial,49,6883,2,No,16,No,2,1,17,No
1001234,225,iOS and Android,27755,16,1,Financial,33,2862,1,No,12,No,2,1,10,No
1001235,352,ANDROID,19005,1,4,Social media,87,4978,7,No,11,No,4,1,4,No
1001236,345,iOS and Android,44695,1,3,Financial,74,10368,4,Yes,12,No,2,1,13,No
1001237,270,iOS and Android,50960,13,5,Social media,96,6134,5,Yes,13,No,2,3,16,Yes
1001238,240,iOS and Android,33740,1,2,Financial,34,6735,6,No,15,No,2,0,10,Yes
1001239,,iOS and Android,,1,1,Medical,51,3295,1,No,13,No,3,0,3,No
1001240,232,iOS,5705,24,1,Entertainment,3,5238,2,No,20,Yes,4,0,9,No
1001241,292,ANDROID,27720,1,3,Financial,77,6472,1,Yes,15,No,4,1,9,No
1001242,240,iOS and Android,12985,19,3,Financial,80,9610,3,No,13,No,3,1,10,No
1001243,300,iOS and Android,21385,1,4,Medical,88,19833,1,No,14,No,2,0,21,No
1001244,,iOS and Android,6160,1,3,Financial,56,9756,4,No,21,Yes,3,2,9,No
1001245,225,iOS,45920,1,4,Entertainment,78,4968,0,No,16,No,4,0,10,No
1001246,180,iOS,31395,10,3,Medical,59,2145,0,No,14,No,4,1,3,No
1001247,225,iOS,21000,1,3,Tour and Travel,66,2180,6,No,11,No,3,1,6,Yes
1001248,232,iOS and Android,35105,1,3,Entertainment,51,8346,1,No,19,No,3,1,6,No
1001249,202,iOS and Android,36890,1,3,Medical,67,3445,1,,11,No,3,0,6,No
1001250,217,iOS and Android,14980,1,3,Social media,52,2760,1,No,13,No,3,0,2,Yes
1001251,217,iOS,16135,1,3,Financial,70,6294,8,Yes,12,No,4,0,10,No
1001252,225,iOS and Android,34265,15,2,Social media,94,7140,2,No,11,No,1,1,12,No
1001253,255,iOS and Android,6335,1,4,Medical,97,2932,0,Yes,14,No,1,3,6,No
1001254,247,ANDROID,44905,1,3,Social media,62,5147,8,No,15,No,4,0,13,No
1001255,367,iOS and Android,45955,11,4,Social media,80,4507,3,No,12,No,3,0,8,No
1001256,247,iOS and Android,,16,3,Financial,74,8564,2,Yes,20,Yes,3,0,11,Yes
1001257,285,iOS,20790,1,2,Medical,75,2468,4,No,14,No,2,1,9,No
1001258,232,iOS and Android,37765,16,4,Social media,70,8161,2,No,13,No,1,3,10,Yes
1001259,217,iOS and Android,20650,1,3,Entertainment,91,2109,1,No,13,No,3,1,1,No
1001260,225,iOS and Android,10675,16,3,Financial,58,5294,3,No,16,No,3,1,10,No
1001261,240,ANDROID,33355,1,4,Entertainment,65,2718,2,No,14,No,2,0,12,No
1001262,285,iOS and Android,29155,18,3,Medical,60,5811,3,Yes,16,No,3,1,15,No
1001263,322,iOS,28245,17,3,Entertainment,38,2437,9,Yes,16,No,4,1,6,Yes
1001264,,iOS and Android,29925,12,3,Medical,57,2766,8,No,22,Yes,2,3,7,No
1001265,412,iOS and Android,16730,1,3,Medical,60,19038,8,No,12,No,2,3,34,No
1001266,247,ANDROID,27125,1,3,Entertainment,90,3055,5,No,15,No,4,2,11,No
1001267,307,iOS and Android,19180,1,4,Financial,94,2289,1,No,20,Yes,2,2,5,No
1001268,255,ANDROID,48125,10,3,Financial,87,4001,1,Yes,14,No,3,1,15,No
1001269,397,ANDROID,23135,1,4,Medical,60,12965,4,Yes,20,Yes,4,3,27,No
1001270,322,iOS and Android,8540,1,3,Financial,97,3539,0,No,13,No,2,0,10,No
1001271,255,iOS and Android,17885,1,2,Financial,32,6029,5,No,12,No,1,0,6,No
1001272,157,iOS and Android,11795,1,1,Social media,31,2679,1,No,13,No,2,0,1,Yes
1001273,285,iOS and Android,40355,1,2,Other,40,3702,1,,11,No,2,1,5,No
1001274,165,iOS and Android,45290,1,1,Medical,,2398,1,Yes,17,No,3,0,1,Yes
1001275,232,iOS and Android,6860,29,4,Social media,,5468,1,No,14,No,1,2,13,No
1001276,382,iOS and Android,32970,1,3,Entertainment,53,13116,2,No,11,No,4,0,15,No
1001277,277,iOS and Android,20615,1,2,Social media,46,4189,1,No,14,No,1,2,5,No
1001278,345,iOS and Android,25690,1,4,Medical,46,19328,7,Yes,17,No,3,1,24,No
1001279,270,iOS and Android,48405,10,3,Financial,90,8321,7,Yes,13,No,4,1,15,No
1001280,330,iOS,15015,1,2,Medical,99,2342,1,Yes,12,No,3,3,6,Yes
1001281,277,iOS and Android,43365,1,2,Other,89,4071,2,No,13,No,3,0,19,No
1001282,262,iOS and Android,10605,27,3,Financial,84,5813,1,Yes,18,No,4,0,10,Yes
1001283,247,iOS and Android,30345,1,4,Financial,90,3143,6,No,19,No,2,1,14,No
1001284,210,iOS and Android,41335,1,3,Financial,82,2044,1,No,11,No,3,1,5,No
1001285,292,,43855,10,1,Medical,65,13464,7,No,21,Yes,3,0,9,No
1001286,345,ANDROID,29715,26,2,Financial,98,7991,8,No,15,No,3,0,6,No
1001287,300,iOS and Android,21560,1,2,Financial,99,3377,4,No,17,No,4,1,7,No
1001288,,iOS and Android,39480,13,3,Medical,95,5538,5,No,18,No,3,2,10,No
1001289,262,ANDROID,41300,1,2,Medical,90,5762,2,No,14,No,3,1,15,No
1001290,285,ANDROID,,,3,Tour and Travel,100,2592,5,No,13,No,4,3,13,No
1001291,255,iOS,8190,,4,Financial,93,5346,4,No,17,No,3,1,11,Yes
1001292,277,iOS and Android,12950,10,4,Medical,58,4213,1,No,15,No,2,0,10,Yes
1001293,292,iOS,26810,20,3,Financial,83,4127,2,No,18,No,4,1,7,No
1001294,322,ANDROID,12005,1,3,Financial,52,2438,4,No,13,No,3,0,7,No
1001295,307,iOS and Android,15645,1,3,Financial,85,6870,3,No,12,No,1,0,11,No
1001296,307,iOS and Android,27860,1,1,Social media,81,10447,0,Yes,13,No,4,1,23,No
1001297,225,iOS and Android,38220,,3,Medical,64,9667,9,No,14,No,2,0,9,No
1001298,195,iOS and Android,32200,20,2,Medical,,2148,0,Yes,11,No,3,0,6,Yes
1001299,345,iOS and Android,9135,21,2,Medical,,8926,4,No,22,Yes,4,1,13,Yes
1001300,300,iOS and Android,41790,1,3,Financial,52,6513,4,No,17,No,4,1,12,No
1001301,255,iOS and Android,,1,2,Entertainment,92,6799,1,No,21,Yes,3,2,10,No
1001302,435,ANDROID,,1,3,Medical,52,16291,4,No,22,Yes,4,1,37,No
1001303,262,iOS and Android,6475,23,4,Medical,91,2705,0,No,16,No,2,1,6,No
1001304,352,iOS and Android,35035,1,3,Financial,92,10333,8,Yes,12,No,3,1,28,No
1001305,300,iOS and Android,26250,12,3,Financial,47,4448,2,No,12,No,2,1,15,No
1001306,405,iOS and Android,15085,1,4,Medical,68,6854,4,No,15,No,2,1,14,No
1001307,232,iOS,39375,1,4,Social media,68,9637,2,No,14,No,4,2,9,No
1001308,210,iOS and Android,42595,1,3,Medical,67,3591,1,No,25,Yes,3,1,3,No
1001309,285,iOS and Android,25305,1,4,Social media,77,5405,2,Yes,20,Yes,1,2,20,No
1001310,195,iOS and Android,20020,10,3,Medical,46,4684,1,No,13,No,1,0,5,No
1001311,435,iOS,42560,15,4,Financial,87,15787,2,Yes,14,No,2,0,23,No
1001312,,ANDROID,50085,14,3,Medical,33,1514,1,No,16,No,3,0,0,No
1001313,232,iOS and Android,,18,5,Tour and Travel,89,2956,0,No,17,No,3,0,2,Yes
1001314,217,iOS and Android,12250,13,3,Tour and Travel,56,2335,4,Yes,15,No,4,3,4,Yes
1001315,,ANDROID,20615,1,4,Financial,67,5154,4,No,22,Yes,2,2,10,No
1001316,270,iOS and Android,15050,1,4,Other,73,6962,4,Yes,22,Yes,4,1,15,No
1001317,322,iOS,49770,1,4,Financial,92,5675,1,No,20,Yes,3,1,7,No
1001318,202,iOS,45395,1,2,Financial,53,2379,0,Yes,14,No,3,0,6,No
1001319,217,iOS,20090,20,1,Medical,40,3812,1,No,13,No,2,0,11,No
1001320,240,iOS,46130,10,4,Social media,79,4648,8,No,13,No,3,0,4,No
1001321,,ANDROID,12425,,4,Entertainment,38,2936,3,,22,Yes,2,2,10,No
1001322,352,iOS and Android,7245,,4,Financial,,2105,4,No,12,No,3,0,7,No
1001323,345,iOS and Android,24710,,2,Financial,,8578,3,No,14,No,3,1,12,No
1001324,210,ANDROID,9800,,2,Financial,43,2706,1,No,15,No,2,1,3,No
1001325,217,iOS and Android,25410,,1,Financial,93,6384,8,No,17,No,4,2,11,No
1001326,,iOS and Android,39970,,3,Financial,81,3968,4,No,13,No,4,0,8,No
1001327,240,iOS and Android,14490,1,4,Social media,82,9907,7,Yes,12,No,3,0,7,Yes
1001328,345,iOS and Android,46165,1,3,Entertainment,45,13225,2,No,12,No,4,1,25,No
1001329,202,iOS and Android,25480,23,1,Medical,36,3540,1,No,21,Yes,4,1,9,No
1001330,217,iOS and Android,12320,1,1,Medical,87,2804,1,No,11,No,4,0,1,No
1001331,322,iOS and Android,28805,1,3,Medical,81,19392,7,No,13,No,4,0,21,No
1001332,360,iOS and Android,42840,10,3,Financial,91,19665,4,No,12,No,4,0,29,No
1001333,217,iOS,16065,24,2,Financial,73,2439,1,Yes,24,Yes,2,0,1,Yes
1001334,345,iOS and Android,43890,10,3,Financial,64,7314,5,No,21,Yes,3,3,14,Yes
1001335,202,iOS,39585,15,3,Financial,77,4774,0,No,19,No,4,1,8,No
1001336,292,iOS and Android,29225,19,4,Other,41,3902,8,No,14,No,2,3,7,No
1001337,412,iOS and Android,29260,1,4,Entertainment,98,2662,8,No,20,Yes,2,1,19,No
1001338,210,iOS and Android,41020,1,3,Medical,78,2856,1,No,19,No,4,1,1,No
1001339,225,iOS and Android,33075,1,3,Medical,89,1081,1,No,13,No,3,0,1,Yes
1001340,165,iOS and Android,13685,1,1,Financial,75,2472,1,Yes,23,Yes,1,0,1,Yes
1001341,270,iOS and Android,44310,10,4,Entertainment,63,5673,1,Yes,13,No,1,1,10,No
1001342,232,iOS and Android,10885,20,3,Financial,89,4197,1,No,11,No,1,1,10,No
1001343,255,iOS and Android,51800,1,3,Financial,64,9713,2,Yes,13,No,4,3,9,No
1001344,217,iOS and Android,20720,1,3,,59,2062,3,No,14,No,2,0,11,No
1001345,277,iOS and Android,27405,1,4,Medical,78,4284,5,,22,Yes,3,1,16,No
1001346,262,iOS and Android,7665,16,2,Game,44,4788,0,Yes,11,No,4,0,4,No
1001347,,iOS and Android,19460,25,2,Financial,93,5906,0,No,13,No,4,2,10,No
1001348,270,iOS,42455,1,1,Tour and Travel,94,3886,1,No,21,Yes,4,0,10,No
1001349,300,iOS and Android,39795,1,4,Financial,98,16823,2,No,11,No,1,1,22,No
1001350,195,iOS and Android,16870,1,2,Financial,90,2933,1,Yes,13,No,3,1,1,No
1001351,202,iOS and Android,17885,1,2,Medical,89,6500,0,No,14,No,2,0,9,No
1001352,360,iOS,4095,22,3,Medical,58,17174,3,No,11,No,2,1,24,No
1001353,330,iOS and Android,5950,1,4,Financial,78,5033,2,No,15,No,4,1,10,No
1001354,255,ANDROID,33845,16,4,Entertainment,85,2307,1,Yes,23,Yes,2,1,5,Yes
1001355,,iOS and Android,40670,24,2,Financial,97,2587,1,No,16,No,4,0,5,Yes
1001356,270,iOS and Android,11725,17,2,Social media,33,5507,2,No,16,No,3,2,12,No
1001357,307,iOS and Android,11795,1,3,Social media,54,4393,5,No,21,Yes,3,1,14,No
1001358,,iOS and Android,48860,1,3,Medical,83,13348,9,No,13,No,2,1,18,No
1001359,232,iOS and Android,37765,10,2,Medical,86,6583,2,Yes,11,No,4,1,8,No
1001360,255,iOS and Android,25725,1,1,Medical,75,8103,3,Yes,12,No,3,0,9,No
1001361,232,iOS and Android,16485,1,3,Medical,62,3978,8,No,12,No,2,1,4,No
1001362,195,iOS,38360,1,3,Other,61,2544,0,No,18,No,1,1,8,No
1001363,,iOS,45395,1,4,Medical,44,5399,4,No,12,No,3,0,12,No
1001364,247,iOS and Android,7595,10,4,Social media,43,5487,1,No,14,No,2,0,10,No
